Row ID,Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Customer Name,Segment,Country,City,State,Postal Code,Region,Product ID,Category,Sub-Category,Product Name,Sales,Quantity,Discount,Profit
8223,AA-2017-102743,07/25/2017,08/01/2017,Standard Class,WS-10077,William Scott,Consumer,United States,Tucson,Arizona,48950,West,OFF-PA-10000249,Office Supplies,Paper,Easy-staple paper,427.75,4,0.15,101.2414
8224,CA-2017-102744,07/25/2017,08/01/2017,Standard Class,JC-10667,Jason Cook,Consumer,United States,Murfreesboro,Tennessee,63648,South,OFF-ST-10004186,Office Supplies,Storage,"Stur-D-Stor Shelving, Vertical 5-Shelf",157.4,1,0.0,28.2392
8225,CA-2017-102744,07/25/2017,08/01/2017,Standard Class,DT-10046,Daniel Torres,Corporate,United States,Indianapolis,Indiana,98279,Central,OFF-FA-10003283,Office Supplies,Fasteners,Acco Suede Finish Lanyard with Split Ring,75.34,10,0.0,25.2131
8226,CA-2017-102744,07/26/2017,07/31/2017,Standard Class,KY-10245,Kimberly Young,Consumer,United States,Taylor,Michigan,37890,Central,FUR-CH-10001313,Furniture,Chairs,SAFCO PVC Mobile Pedestal Chair,4038.03,9,0.0,696.96
8227,US-2017-102745,07/26/2017,08/02/2017,Standard Class,JA-10129,Jason Anderson,Consumer,United States,New Rochelle,New York,42620,East,OFF-AP-10000304,Office Supplies,Appliances,Hoover WindTunnel 3 High Performance Pet,634.92,1,0.2,50.3375
8228,US-2017-102745,07/26/2017,08/02/2017,Standard Class,SY-10246,Susan Young,Corporate,United States,Meriden,Connecticut,52734,East,OFF-FA-10000304,Office Supplies,Fasteners,Advantus Push Pins,33.22,2,0.3,6.8626
8229,US-2017-102745,07/26/2017,07/28/2017,First Class,MY-10731,Mary Young,Consumer,United States,Sacramento,California,19484,West,FUR-BO-10003396,Furniture,Bookcases,"Sauder Classic Bookcase, Traditional Cherry",549.0,3,0.0,96.0963
8230,CA-2017-102746,07/27/2017,08/03/2017,Standard Class,EW-10582,Edward White,Consumer,United States,Gulfport,Mississippi,78970,South,OFF-LA-10004099,Office Supplies,Labels,Avery Color Coding Labels,71.94,4,0.0,20.134
8231,CA-2017-102746,07/27/2017,07/31/2017,Second Class,GW-10655,Gary Williams,Home Office,United States,Burlington,Vermont,48976,East,TEC-MA-10002412,Technology,Machines,Canon imageCLASS MF4770n Wireless Laser,4275.5,1,0.0,474.362
8232,CA-2017-102746,07/27/2017,08/01/2017,Second Class,LP-10063,Larry Parker,Consumer,United States,Columbia,Maryland,48082,East,OFF-FA-10003283,Office Supplies,Fasteners,Acco Suede Finish Lanyard with Split Ring,44.82,1,0.0,14.8357
8233,US-2017-102747,07/27/2017,07/29/2017,First Class,NJ-10229,Nicole Johnson,Home Office,United States,New Bedford,Massachusetts,39511,East,OFF-LA-10004099,Office Supplies,Labels,Avery Color Coding Labels,26.29,5,0.4,2.2991
8234,US-2017-102747,07/27/2017,08/02/2017,Standard Class,SS-10292,Susan Scott,Home Office,United States,Tucson,Arizona,55576,West,FUR-CH-10000454,Furniture,Chairs,Hon Deluxe Fabric Upholstered Stacking Chairs,6099.87,4,0.1,644.3546
8235,US-2017-102747,07/27/2017,08/01/2017,Standard Class,RS-10076,Robert Smith,Consumer,United States,Wilmington,North Carolina,77493,South,FUR-CH-10000454,Furniture,Chairs,Hon Deluxe Fabric Upholstered Stacking Chairs,750.68,3,0.3,-16.8091
8236,AA-2017-102748,07/27/2017,08/01/2017,Second Class,ED-10494,Emma Davis,Corporate,United States,Springfield,Illinois,65004,Central,OFF-AR-10001986,Office Supplies,Art,Sanford 52602 Liquid Accent Tank-Style Highlighters,911.67,7,0.3,181.8021
8237,AA-2017-102748,07/28/2017,08/04/2017,Standard Class,MT-10784,Michael Taylor,Consumer,United States,Jackson,Michigan,62193,Central,FUR-TA-10002199,Furniture,Tables,DMI Eclipse Executive Suite Corner Table,2967.7,2,0.0,17.6837
8238,AA-2017-102748,07/28/2017,08/02/2017,Second Class,ES-10015,Eric Stewart,Consumer,United States,New Rochelle,New York,14917,East,OFF-ST-10001806,Office Supplies,Storage,Advantus Super Stacker Divided Storage Box,823.33,2,0.0,188.2794
8239,AA-2017-102749,07/28/2017,07/31/2017,Second Class,CT-10024,Cynthia Thompson,Corporate,United States,Akron,Ohio,41606,East,OFF-LA-10002762,Office Supplies,Labels,Avery 485,274.39,6,0.2,48.1766
8240,AA-2017-102749,07/28/2017,08/02/2017,Standard Class,CR-10269,Cynthia Roberts,Consumer,United States,Hamilton,Ohio,67482,East,OFF-LA-10000240,Office Supplies,Labels,Self-Adhesive Address Labels by Universal,70.18,1,0.1,13.5752
8241,AA-2017-102749,07/28/2017,08/04/2017,Standard Class,BB-10043,Barbara Baker,Consumer,United States,Concord,North Carolina,64307,South,FUR-TA-10000577,Furniture,Tables,Bretford CR4500 Series Slim Rectangular Table,7179.97,5,0.0,478.9113
8242,AA-2017-102750,07/28/2017,07/28/2017,Same Day,EG-10072,Emily Green,Corporate,United States,San Francisco,California,22571,West,FUR-TA-10000577,Furniture,Tables,Bretford CR4500 Series Slim Rectangular Table,306.28,2,0.4,-56.5473
8243,AA-2017-102750,07/28/2017,08/02/2017,Standard Class,KM-10737,Karen Martin,Consumer,United States,Fresno,California,42940,West,FUR-FU-10003447,Furniture,Furnishings,Tensor Brushed Steel Torchiere Floor Lamp,282.93,2,0.0,66.998
8244,AA-2017-102750,07/28/2017,07/31/2017,Second Class,PM-10389,Patricia Morgan,Corporate,United States,Meridian,Idaho,34440,West,OFF-BI-10003656,Office Supplies,Binders,Fellowes PB200 Plastic Comb Binding Machine,100.12,5,0.0,29.0854
8245,AA-2017-102751,07/28/2017,08/03/2017,Standard Class,DW-10566,David Williams,Consumer,United States,Fort Lauderdale,Florida,72228,South,TEC-PH-10001354,Technology,Phones,Samsung Galaxy S7,2576.35,1,0.0,439.2267
8246,AA-2017-102751,07/28/2017,08/02/2017,Standard Class,SM-10405,Sandra Martin,Corporate,United States,Florence,Alabama,14363,South,OFF-EN-10001509,Office Supplies,Envelopes,Poly String Tie Envelopes,362.79,4,0.0,123.4591
8247,AA-2017-102751,07/29/2017,08/05/2017,Standard Class,ER-10301,Eric Roberts,Home Office,United States,Akron,Ohio,96315,East,OFF-AR-10002833,Office Supplies,Art,Newell 322,98.1,1,0.0,36.5853
8248,CA-2017-102752,07/29/2017,08/03/2017,Second Class,AH-10665,Angela Harris,Consumer,United States,Pasadena,California,42559,West,OFF-PA-10001784,Office Supplies,Paper,"Hammermill Recycled Paper, 500 Sheet Ream",80.43,3,0.0,16.7791
8249,CA-2017-102752,07/29/2017,07/31/2017,First Class,PA-10615,Paul Anderson,Consumer,United States,Fresno,California,28800,West,TEC-PH-10004977,Technology,Phones,Apple iPhone 6S,380.39,3,0.8,-113.2415
8250,CA-2017-102752,07/29/2017,08/01/2017,First Class,SS-10248,Sharon Scott,Consumer,United States,Bangor,Maine,22399,East,OFF-SU-10004590,Office Supplies,Supplies,Acco Pressboard Data Binder with Storage Hooks,296.39,3,0.0,50.9946
8251,AA-2017-102753,07/29/2017,07/29/2017,Same Day,SS-10248,Sharon Scott,Home Office,United States,Lancaster,Pennsylvania,83480,East,OFF-AR-10001986,Office Supplies,Art,Sanford 52602 Liquid Accent Tank-Style Highlighters,60.82,1,0.2,15.5361
8252,AA-2017-102753,07/29/2017,08/02/2017,Second Class,JA-10538,Jennifer Allen,Corporate,United States,Des Moines,Washington,89988,West,OFF-FA-10000621,Office Supplies,Fasteners,"OIC Colored Binder Clips, Assorted Sizes",225.69,4,0.0,84.195
8253,AA-2017-102753,07/29/2017,08/03/2017,Standard Class,AG-10186,Anna Green,Consumer,United States,Los Angeles,California,67253,West,TEC-MA-10000864,Technology,Machines,Cisco 9971 IP Video Phone Charcoal,7660.97,7,0.3,54.6936
8254,US-2017-102754,07/30/2017,08/06/2017,Standard Class,EW-10582,Edward White,Home Office,United States,Bakersfield,California,69832,West,FUR-CH-10001313,Furniture,Chairs,SAFCO PVC Mobile Pedestal Chair,1592.35,1,0.0,351.7946
8255,US-2017-102754,07/30/2017,08/04/2017,Standard Class,ME-10100,Mark Evans,Corporate,United States,Tacoma,Washington,77805,West,FUR-BO-10003396,Furniture,Bookcases,"Sauder Classic Bookcase, Traditional Cherry",665.84,1,0.0,86.9381
8256,US-2017-102754,07/30/2017,08/04/2017,Second Class,KH-10047,Karen Harris,Corporate,United States,Billings,Montana,88694,West,OFF-SU-10004590,Office Supplies,Supplies,Acco Pressboard Data Binder with Storage Hooks,97.89,3,0.1,18.8095
8257,CA-2017-102755,07/30/2017,08/02/2017,Second Class,AS-10619,Angela Stewart,Consumer,United States,Appleton,Wisconsin,34740,Central,TEC-CO-10003723,Technology,Copiers,Sharp AL-1530CS Digital Copier,10991.74,1,0.0,2813.6507
8258,CA-2017-102755,07/30/2017,08/04/2017,Standard Class,JT-10601,Jeffrey Turner,Consumer,United States,Newark,Ohio,49934,East,FUR-CH-10002774,Furniture,Chairs,"Global Deluxe Stacking Chair, Gray",619.2,1,0.1,84.4098
8259,CA-2017-102755,07/30/2017,08/04/2017,Second Class,AR-10453,Ashley Rivera,Consumer,United States,Nashville,Tennessee,38216,South,OFF-FA-10000304,Office Supplies,Fasteners,Advantus Push Pins,192.91,3,0.0,76.3753
8260,CA-2017-102756,07/30/2017,08/05/2017,Standard Class,EJ-10673,Emma Jones,Home Office,United States,San Antonio,Texas,57637,Central,OFF-SU-10002189,Office Supplies,Supplies,Acme Rosewood Handle Letter Opener,140.36,2,0.3,7.2848
8261,CA-2017-102756,07/30/2017,08/04/2017,Second Class,TS-10464,Thomas Scott,Consumer,United States,North Las Vegas,Nevada,52713,West,OFF-ST-10004186,Office Supplies,Storage,"Stur-D-Stor Shelving, Vertical 5-Shelf",162.68,1,0.1,16.2384
8262,CA-2017-102756,07/30/2017,08/05/2017,Standard Class,DA-10651,Daniel Adams,Home Office,United States,Lafayette,Louisiana,17795,South,OFF-PA-10000249,Office Supplies,Paper,Easy-staple paper,254.14,2,0.0,75.4632
8263,US-2017-102757,07/30/2017,07/31/2017,Same Day,DD-10340,Dorothy Davis,Home Office,United States,Billings,Montana,16857,West,TEC-AC-10002167,Technology,Accessories,Logitech G910 Orion Spark Mechanical Keyboard,239.72,1,0.0,69.9917
8264,US-2017-102757,07/30/2017,08/03/2017,Second Class,LE-10325,Larry Evans,Corporate,United States,Alexandria,Virginia,25207,South,TEC-PH-10002033,Technology,Phones,Konftel 250 Conference phone - Charcoal black,1326.06,1,0.3,-39.7836
8265,US-2017-102757,07/30/2017,08/01/2017,First Class,AG-10786,Angela Garcia,Corporate,United States,Buffalo,New York,86649,East,TEC-CO-10004182,Technology,Copiers,Okidata MC860 MFP Laser Printer,8441.33,3,0.1,1345.7499
8266,US-2017-102758,07/31/2017,08/06/2017,Standard Class,TW-10080,Thomas White,Consumer,United States,Buffalo,New York,72524,East,FUR-FU-10001487,Furniture,Furnishings,Eldon Expressions Wood Desk Accessories,222.24,1,0.0,37.2448
8267,US-2017-102758,07/31/2017,08/07/2017,Standard Class,AC-10159,Amy Carter,Consumer,United States,Grand Prairie,Texas,92609,Central,OFF-BI-10001602,Office Supplies,Binders,Wilson Jones Easy Grip Round Ring View Binder,46.11,1,0.15,7.4123
8268,US-2017-102758,07/31/2017,08/03/2017,First Class,CN-10000,Cynthia Nelson,Consumer,United States,Cincinnati,Ohio,73886,East,OFF-FA-10002544,Office Supplies,Fasteners,Acme Stainless Steel Scissors,56.85,1,0.0,22.0288
8269,US-2017-102759,07/31/2017,08/05/2017,Standard Class,TT-10107,Thomas Turner,Consumer,United States,Seattle,Washington,41169,West,OFF-FA-10003283,Office Supplies,Fasteners,Acco Suede Finish Lanyard with Split Ring,24.57,1,0.0,9.1982
8270,US-2017-102759,07/31/2017,08/07/2017,Standard Class,EC-10304,Elizabeth Cook,Home Office,United States,Oakland,California,27888,West,OFF-FA-10002544,Office Supplies,Fasteners,Acme Stainless Steel Scissors,113.47,2,0.0,46.5125
8271,US-2017-102759,07/31/2017,08/06/2017,Standard Class,KN-10637,Kimberly Nelson,Consumer,United States,Concord,North Carolina,30609,South,FUR-BO-10003396,Furniture,Bookcases,"Sauder Classic Bookcase, Traditional Cherry",1323.15,2,0.0,205.2927
8272,CA-2017-102760,07/31/2017,08/03/2017,First Class,BT-10226,Barbara Taylor,Consumer,United States,Hamilton,Ohio,70590,East,OFF-PA-10000249,Office Supplies,Paper,Easy-staple paper,704.64,10,0.0,157.2609
8273,CA-2017-102760,07/31/2017,08/03/2017,First Class,GM-10058,George Martin,Consumer,United States,Pasadena,California,80699,West,TEC-AC-10003027,Technology,Accessories,Imation 8GB Mini TravelDrive USB 2.0 Flash Drive,279.7,3,0.0,70.3432
8274,CA-2017-102760,08/01/2017,08/06/2017,Standard Class,ES-10625,Emily Scott,Corporate,United States,San Antonio,Texas,31172,Central,TEC-MA-10000822,Technology,Machines,Lexmark MX611dhe Monochrome Laser Printer,64282.71,11,0.0,7020.7996
8275,AA-2017-102761,08/01/2017,08/08/2017,Standard Class,MT-10739,Mark Taylor,Consumer,United States,Reno,Nevada,13134,West,TEC-AC-10000171,Technology,Accessories,Verbatim 25 GB 6x Blu-ray Recordable Disc,479.07,1,0.2,75.3286
8276,AA-2017-102761,08/01/2017,08/07/2017,Standard Class,HA-10510,Helen Allen,Consumer,United States,Chicago,Illinois,67810,Central,OFF-LA-10003559,Office Supplies,Labels,Avery 510,127.76,3,0.1,30.6051
8277,AA-2017-102761,08/01/2017,08/08/2017,Standard Class,SM-10483,Sandra Martinez,Consumer,United States,Fargo,North Dakota,26172,Central,OFF-LA-10000240,Office Supplies,Labels,Self-Adhesive Address Labels by Universal,23.26,2,0.15,5.0674
8278,AA-2017-102762,08/01/2017,08/04/2017,First Class,RL-10177,Ryan Lewis,Consumer,United States,Summerville,South Carolina,70624,South,TEC-CO-10001449,Technology,Copiers,Hewlett Packard LaserJet 3310 Copier,3870.65,1,0.0,1055.0949
8279,AA-2017-102762,08/01/2017,08/02/2017,Same Day,JL-10002,Joseph Lee,Consumer,United States,Vancouver,Washington,88183,West,OFF-BI-10004738,Office Supplies,Binders,GBC DocuBind TL300 Electric Binding System,362.97,1,0.0,109.9402
8280,AA-2017-102762,08/01/2017,08/06/2017,Standard Class,PA-10387,Patricia Adams,Corporate,United States,Lancaster,Pennsylvania,42814,East,FUR-FU-10002390,Furniture,Furnishings,Deflect-o DuraMat Chair Mat for Low Pile,333.99,2,0.0,55.7358
8281,US-2017-102763,08/02/2017,08/08/2017,Standard Class,GR-10643,George Reed,Corporate,United States,Medina,Ohio,35158,East,OFF-BI-10004738,Office Supplies,Binders,GBC DocuBind TL300 Electric Binding System,237.84,4,0.2,50.5398
8282,US-2017-102763,08/02/2017,08/08/2017,Standard Class,JD-10178,Jeffrey Davis,Consumer,United States,Auburn,Alabama,95563,South,FUR-TA-10001539,Furniture,Tables,Chromcraft Rectangular Conference Tables,201.48,1,0.0,12.7345
8283,US-2017-102763,08/02/2017,08/05/2017,First Class,ME-10726,Mark Edwards,Consumer,United States,Hamilton,Ohio,69462,East,FUR-FU-10001487,Furniture,Furnishings,Eldon Expressions Wood Desk Accessories,372.31,3,0.0,89.8373
8284,US-2017-102764,08/02/2017,08/06/2017,Second Class,AS-10619,Angela Stewart,Corporate,United States,Belleville,New Jersey,16593,East,OFF-FA-10002544,Office Supplies,Fasteners,Acme Stainless Steel Scissors,69.8,2,0.1,19.6436
8285,US-2017-102764,08/02/2017,08/08/2017,Standard Class,EB-10584,Emma Brown,Consumer,United States,Wilmington,Delaware,70561,East,OFF-BI-10001602,Office Supplies,Binders,Wilson Jones Easy Grip Round Ring View Binder,8.78,1,0.6,-0.7766
8286,US-2017-102764,08/02/2017,08/09/2017,Standard Class,RW-10044,Ryan White,Consumer,United States,Henderson,Kentucky,57343,South,OFF-PA-10000249,Office Supplies,Paper,Easy-staple paper,82.13,1,0.1,19.7684
8287,AA-2017-102765,08/02/2017,08/04/2017,First Class,AH-10150,Amanda Hill,Corporate,United States,Carlsbad,New Mexico,85400,West,OFF-SU-10003703,Office Supplies,Supplies,Avery Hi-Liter EverBold Pen-Style Highlighter,14.11,2,0.3,0.8087
8288,AA-2017-102765,08/02/2017,08/04/2017,First Class,PM-10221,Patricia Miller,Home Office,United States,Norman,Oklahoma,41487,Central,FUR-FU-10004848,Furniture,Furnishings,"Howard Miller 13-3/4"" Diameter Wall Clock",1710.67,7,0.0,365.815
8289,AA-2017-102765,08/02/2017,08/04/2017,First Class,SJ-10552,Sharon Jones,Consumer,United States,Dallas,Texas,34497,Central,OFF-FA-10002544,Office Supplies,Fasteners,Acme Stainless Steel Scissors,427.78,12,0.0,171.4891
8290,US-2017-102766,08/03/2017,08/05/2017,First Class,SC-10151,Shirley Carter,Consumer,United States,Lancaster,Pennsylvania,35145,East,FUR-CH-10000454,Furniture,Chairs,Hon Deluxe Fabric Upholstered Stacking Chairs,2885.41,3,0.2,79.3486
8291,US-2017-102766,08/03/2017,08/03/2017,Same Day,RW-10503,Ronald Walker,Home Office,United States,Wheeling,West Virginia,92837,East,FUR-BO-10002213,Furniture,Bookcases,O'Sullivan 4-Shelf Bookcase in Odessa Pine,2791.54,5,0.0,434.1185
8292,US-2017-102766,08/03/2017,08/04/2017,Same Day,AG-10587,Angela Green,Corporate,United States,Murray,Kentucky,10698,South,OFF-AR-10003056,Office Supplies,Art,Newell 341,140.06,1,0.0,40.6056
8293,AA-2017-102767,08/03/2017,08/10/2017,Standard Class,JG-10404,Jason Garcia,Corporate,United States,Saint Paul,Minnesota,67897,Central,OFF-AR-10001986,Office Supplies,Art,Sanford 52602 Liquid Accent Tank-Style Highlighters,220.61,5,0.0,76.531
8294,AA-2017-102767,08/03/2017,08/08/2017,Standard Class,GM-10791,Gloria Martinez,Consumer,United States,Atlanta,Georgia,17149,South,OFF-ST-10001806,Office Supplies,Storage,Advantus Super Stacker Divided Storage Box,189.93,1,0.0,37.1771
8295,AA-2017-102767,08/03/2017,08/09/2017,Standard Class,FB-10119,Frank Bell,Corporate,United States,Auburn,New York,21514,East,FUR-CH-10003473,Furniture,Chairs,Harbour Creations 67200 Series Folding Chair,9302.72,7,0.0,1831.6424
8296,US-2017-102768,08/03/2017,08/09/2017,Standard Class,SM-10706,Stephen Morgan,Consumer,United States,Columbus,Indiana,20913,Central,OFF-PA-10000249,Office Supplies,Paper,Easy-staple paper,118.14,2,0.3,15.8567
8297,US-2017-102768,08/03/2017,08/10/2017,Standard Class,JJ-10120,John Johnson,Consumer,United States,New Rochelle,New York,55160,East,TEC-MA-10000864,Technology,Machines,Cisco 9971 IP Video Phone Charcoal,9265.25,10,0.1,747.8564
8298,US-2017-102768,08/04/2017,08/10/2017,Standard Class,SH-10018,Sandra Harris,Consumer,United States,Chapel Hill,North Carolina,60914,South,OFF-AP-10002892,Office Supplies,Appliances,Belkin F5C206VTEL 6 Outlet Surge,558.86,1,0.0,98.9316
8299,AA-2017-102769,08/04/2017,08/09/2017,Standard Class,PT-10334,Patricia Torres,Home Office,United States,Louisville,Colorado,79805,West,OFF-ST-10001806,Office Supplies,Storage,Advantus Super Stacker Divided Storage Box,209.73,1,0.0,49.1428
8300,AA-2017-102769,08/04/2017,08/09/2017,Standard Class,TC-10037,Timothy Collins,Corporate,United States,Hot Springs,Arkansas,87832,South,FUR-TA-10002199,Furniture,Tables,DMI Eclipse Executive Suite Corner Table,19860.01,9,0.0,2298.6917
8301,AA-2017-102769,08/04/2017,08/07/2017,Second Class,GN-10769,Gloria Nelson,Consumer,United States,Durham,North Carolina,49173,South,OFF-FA-10003283,Office Supplies,Fasteners,Acco Suede Finish Lanyard with Split Ring,49.53,3,0.0,19.385
8302,CA-2017-102770,08/04/2017,08/10/2017,Standard Class,CM-10787,Cynthia Morgan,Corporate,United States,Medina,Ohio,20249,East,FUR-TA-10004828,Furniture,Tables,"Bevis Round Table, 36"" Diameter",3846.22,2,0.2,-480.2265
8303,CA-2017-102770,08/04/2017,08/11/2017,Standard Class,SJ-10190,Stephanie Jones,Corporate,United States,Chester,Pennsylvania,38949,East,TEC-AC-10003027,Technology,Accessories,Imation 8GB Mini TravelDrive USB 2.0 Flash Drive,299.1,4,0.5,-5.8244
8304,CA-2017-102770,08/05/2017,08/11/2017,Standard Class,EG-10072,Emily Green,Consumer,United States,Jackson,Michigan,61096,Central,TEC-MA-10002412,Technology,Machines,Canon imageCLASS MF4770n Wireless Laser,2492.22,1,0.0,306.4816
8305,US-2017-102771,08/05/2017,08/10/2017,Standard Class,CW-10716,Claire Walker,Consumer,United States,Grand Rapids,Michigan,71509,Central,FUR-TA-10002199,Furniture,Tables,DMI Eclipse Executive Suite Corner Table,9409.47,8,0.0,-57.3062
8306,US-2017-102771,08/05/2017,08/06/2017,Same Day,LH-10606,Linda Hall,Corporate,United States,Middletown,Connecticut,66273,East,OFF-PA-10002365,Office Supplies,Paper,Xerox 1967,97.0,2,0.1,21.9409
8307,US-2017-102771,08/05/2017,08/10/2017,Second Class,MW-10514,Michael White,Corporate,United States,Lewiston,Maine,69268,East,OFF-AR-10000397,Office Supplies,Art,"BIC Brite Liner Highlighters, Assorted Colors",361.84,2,0.0,111.4802
8308,CA-2017-102772,08/05/2017,08/10/2017,Standard Class,RH-10152,Richard Harris,Consumer,United States,Richmond,Indiana,79774,Central,OFF-AP-10000304,Office Supplies,Appliances,Hoover WindTunnel 3 High Performance Pet,834.95,1,0.0,161.5962
